spa_booking_id,property_id,guest_id,customer_type,service_name,booking_date,service_date,duration_minutes,price,status
SP038125,P02,G00315,inhouse,Facial Treatment,2023-07-14,2023-07-14,60,420000,completed
SP038126,P02,G09795,inhouse,Balinese Massage 90min,2023-07-14,2023-07-14,90,682000,completed
SP038127,P02,G15567,inhouse,Balinese Massage 60min,2023-07-13,2023-07-14,60,472000,completed
SP038128,P02,,walk-in,Hot Stone Massage,2023-07-14,2023-07-14,90,892000,completed
SP038129,P02,,walk-in,Balinese Massage 90min,2023-07-13,2023-07-14,90,682000,completed
SP038130,P02,,walk-in,Balinese Massage 60min,2023-07-14,2023-07-14,60,472000,completed
SP038131,P02,G19481,walk-in,Aromatherapy Massage 90min,2023-07-12,2023-07-14,90,735000,completed
SP038132,P02,,walk-in,Reflexology,2023-07-14,2023-07-14,45,294000,completed
SP038133,P02,,walk-in,Aromatherapy Massage 60min,2023-07-13,2023-07-14,60,525000,completed
SP038134,P02,G20715,walk-in,Reflexology,2023-07-14,2023-07-14,45,294000,completed
SP038135,P02,G21098,walk-in,Reflexology,2023-07-14,2023-07-14,45,294000,cancelled
SP038136,P02,,walk-in,Facial Treatment,2023-07-13,2023-07-14,60,420000,completed
SP038137,P02,,walk-in,Body Scrub,2023-07-14,2023-07-14,45,368000,completed
SP038138,P02,,walk-in,Balinese Massage 60min,2023-07-14,2023-07-14,60,472000,completed
SP038139,P02,G19147,walk-in,Facial Treatment,2023-07-14,2023-07-14,60,420000,completed
SP038140,P02,,walk-in,Facial Treatment,2023-07-14,2023-07-14,60,420000,completed
SP038141,P02,,walk-in,Balinese Massage 90min,2023-07-12,2023-07-14,90,682000,completed
SP038142,P02,G19079,walk-in,Body Scrub,2023-07-10,2023-07-14,45,368000,completed
SP038143,P02,,walk-in,Body Scrub,2023-07-14,2023-07-14,45,368000,completed
SP038144,P02,G10224,inhouse,Hot Stone Massage,2023-07-15,2023-07-15,90,892000,completed
SP038145,P02,G17350,inhouse,Facial Treatment,2023-07-14,2023-07-15,60,420000,completed
SP038146,P02,G10914,inhouse,Balinese Massage 60min,2023-07-15,2023-07-15,60,472000,completed
SP038147,P02,G15567,inhouse,Balinese Massage 90min,2023-07-15,2023-07-15,90,682000,completed
SP038148,P02,G11498,inhouse,Aromatherapy Massage 60min,2023-07-15,2023-07-15,60,525000,completed
SP038149,P02,G15770,inhouse,Balinese Massage 90min,2023-07-14,2023-07-15,90,682000,completed
SP038150,P02,G05497,inhouse,Facial Treatment,2023-07-15,2023-07-15,60,420000,completed
SP038151,P02,G00592,inhouse,Body Scrub,2023-07-14,2023-07-15,45,368000,completed
SP038152,P02,G01187,inhouse,Balinese Massage 60min,2023-07-12,2023-07-15,60,472000,cancelled
SP038153,P02,G12035,inhouse,Balinese Massage 90min,2023-07-13,2023-07-15,90,682000,completed
SP038154,P02,G03587,inhouse,Couple Package,2023-07-15,2023-07-15,120,1890000,completed
SP038155,P02,G16354,inhouse,Balinese Massage 90min,2023-07-15,2023-07-15,90,682000,completed
SP038156,P02,G02535,inhouse,Body Scrub,2023-07-14,2023-07-15,45,368000,completed
SP038157,P02,,walk-in,Balinese Massage 60min,2023-07-11,2023-07-15,60,472000,completed
SP038158,P02,G22151,walk-in,Facial Treatment,2023-07-13,2023-07-15,60,420000,completed
SP038159,P02,G24399,walk-in,Reflexology,2023-07-14,2023-07-15,45,294000,completed
SP038160,P02,G21816,walk-in,Balinese Massage 60min,2023-07-15,2023-07-15,60,472000,completed
SP038161,P02,,walk-in,Balinese Massage 60min,2023-07-14,2023-07-15,60,472000,completed
SP038162,P02,G23564,walk-in,Hot Stone Massage,2023-07-13,2023-07-15,90,892000,completed
SP038163,P02,G22057,walk-in,Aromatherapy Massage 60min,2023-07-11,2023-07-15,60,525000,completed
SP038164,P02,,walk-in,Balinese Massage 60min,2023-07-14,2023-07-15,60,472000,completed
SP038165,P02,,walk-in,Reflexology,2023-07-14,2023-07-15,45,294000,completed
SP038166,P02,G18035,walk-in,Facial Treatment,2023-07-14,2023-07-15,60,420000,completed
SP038167,P02,,walk-in,Facial Treatment,2023-07-11,2023-07-15,60,420000,completed
SP038168,P02,,walk-in,Aromatherapy Massage 90min,2023-07-14,2023-07-15,90,735000,completed
SP038169,P02,G18067,walk-in,Balinese Massage 60min,2023-07-15,2023-07-15,60,472000,completed
SP038170,P02,,walk-in,Aromatherapy Massage 90min,2023-07-14,2023-07-15,90,735000,completed
SP038171,P02,G22384,walk-in,Body Scrub,2023-07-12,2023-07-15,45,368000,completed
SP038172,P02,G12608,walk-in,Balinese Massage 60min,2023-07-14,2023-07-15,60,472000,completed
SP038173,P02,G03896,inhouse,Hot Stone Massage,2023-07-15,2023-07-16,90,892000,cancelled
SP038174,P02,G15552,inhouse,Balinese Massage 90min,2023-07-16,2023-07-16,90,682000,cancelled
SP038175,P02,G03357,inhouse,Aromatherapy Massage 60min,2023-07-12,2023-07-16,60,525000,completed
SP038176,P02,G11498,inhouse,Balinese Massage 60min,2023-07-11,2023-07-16,60,472000,completed
SP038177,P02,G07252,inhouse,Facial Treatment,2023-07-16,2023-07-16,60,420000,completed
SP038178,P02,G06276,inhouse,Balinese Massage 90min,2023-07-11,2023-07-16,90,682000,completed
SP038179,P02,G06086,inhouse,Balinese Massage 60min,2023-07-16,2023-07-16,60,472000,completed
SP038180,P02,G00592,inhouse,Aromatherapy Massage 90min,2023-07-15,2023-07-16,90,735000,completed
SP038181,P02,G06276,inhouse,Hot Stone Massage,2023-07-16,2023-07-16,90,892000,completed
SP038182,P02,G23739,walk-in,Reflexology,2023-07-16,2023-07-16,45,294000,completed
SP038183,P02,G20080,walk-in,Facial Treatment,2023-07-14,2023-07-16,60,420000,completed
SP038184,P02,G24417,walk-in,Balinese Massage 60min,2023-07-13,2023-07-16,60,472000,completed
SP038185,P02,G24207,walk-in,Reflexology,2023-07-15,2023-07-16,45,294000,completed
SP038186,P02,G18859,walk-in,Balinese Massage 60min,2023-07-16,2023-07-16,60,472000,cancelled
SP038187,P02,,walk-in,Body Scrub,2023-07-16,2023-07-16,45,368000,completed
SP038188,P02,,walk-in,Reflexology,2023-07-13,2023-07-16,45,294000,cancelled
SP038189,P02,,walk-in,Body Scrub,2023-07-16,2023-07-16,45,368000,completed
SP038190,P02,,walk-in,Balinese Massage 60min,2023-07-16,2023-07-16,60,472000,completed
SP038191,P02,,walk-in,Aromatherapy Massage 60min,2023-07-14,2023-07-16,60,525000,completed
SP038192,P02,G20083,walk-in,Body Scrub,2023-07-12,2023-07-16,45,368000,completed
SP038193,P02,G21241,walk-in,Facial Treatment,2023-07-16,2023-07-16,60,420000,completed
SP038194,P02,G18406,walk-in,Balinese Massage 60min,2023-07-14,2023-07-16,60,472000,completed
SP038195,P02,,walk-in,Reflexology,2023-07-15,2023-07-16,45,294000,cancelled
SP038196,P02,,walk-in,Facial Treatment,2023-07-16,2023-07-16,60,420000,completed
SP038197,P02,G22009,walk-in,Balinese Massage 60min,2023-07-14,2023-07-16,60,472000,cancelled
SP038198,P02,G23758,walk-in,Body Scrub,2023-07-15,2023-07-16,45,368000,completed
SP038199,P02,G20191,walk-in,Body Scrub,2023-07-16,2023-07-16,45,368000,completed
SP038200,P02,,walk-in,Balinese Massage 90min,2023-07-15,2023-07-16,90,682000,completed
SP038201,P02,,walk-in,Balinese Massage 90min,2023-07-14,2023-07-16,90,682000,completed
SP038202,P02,G08516,inhouse,Couple Package,2023-07-17,2023-07-17,120,1890000,completed
SP038203,P02,G14701,inhouse,Hot Stone Massage,2023-07-16,2023-07-17,90,892000,completed
SP038204,P02,G13877,inhouse,Balinese Massage 90min,2023-07-17,2023-07-17,90,682000,completed
SP038205,P02,G02181,inhouse,Aromatherapy Massage 90min,2023-07-17,2023-07-17,90,735000,completed
SP038206,P02,G04605,inhouse,Couple Package,2023-07-17,2023-07-17,120,1890000,completed
SP038207,P02,G13365,inhouse,Reflexology,2023-07-15,2023-07-17,45,294000,completed
SP038208,P02,G10660,inhouse,Balinese Massage 60min,2023-07-16,2023-07-17,60,472000,completed
SP038209,P02,G16067,inhouse,Balinese Massage 90min,2023-07-17,2023-07-17,90,682000,completed
SP038210,P02,G16167,inhouse,Couple Package,2023-07-13,2023-07-17,120,1890000,completed
SP038211,P02,G11347,inhouse,Reflexology,2023-07-15,2023-07-17,45,294000,completed
SP038212,P02,G14501,inhouse,Balinese Massage 90min,2023-07-16,2023-07-17,90,682000,completed
SP038213,P02,,walk-in,Balinese Massage 90min,2023-07-17,2023-07-17,90,682000,completed
SP038214,P02,,walk-in,Body Scrub,2023-07-17,2023-07-17,45,368000,completed
SP038215,P02,G20134,walk-in,Aromatherapy Massage 60min,2023-07-13,2023-07-17,60,525000,completed
SP038216,P02,G20711,walk-in,Balinese Massage 90min,2023-07-17,2023-07-17,90,682000,completed
SP038217,P02,,walk-in,Aromatherapy Massage 60min,2023-07-16,2023-07-17,60,525000,cancelled
SP038218,P02,G22253,walk-in,Reflexology,2023-07-16,2023-07-17,45,294000,completed
SP038219,P02,G22504,walk-in,Reflexology,2023-07-14,2023-07-17,45,294000,completed
SP038220,P02,G19243,walk-in,Aromatherapy Massage 60min,2023-07-17,2023-07-17,60,525000,completed
SP038221,P02,G03181,walk-in,Balinese Massage 60min,2023-07-16,2023-07-17,60,472000,completed
SP038222,P02,G20723,walk-in,Reflexology,2023-07-15,2023-07-17,45,294000,completed
SP038223,P02,G23365,walk-in,Balinese Massage 60min,2023-07-17,2023-07-17,60,472000,completed
SP038224,P02,,walk-in,Balinese Massage 90min,2023-07-17,2023-07-17,90,682000,completed
SP038225,P02,G23735,walk-in,Body Scrub,2023-07-17,2023-07-17,45,368000,completed
SP038226,P02,G24110,walk-in,Aromatherapy Massage 60min,2023-07-17,2023-07-17,60,525000,completed
SP038227,P02,G20275,walk-in,Balinese Massage 90min,2023-07-17,2023-07-17,90,682000,cancelled
SP038228,P02,G21556,walk-in,Reflexology,2023-07-16,2023-07-17,45,294000,completed
SP038229,P02,G23140,walk-in,Balinese Massage 60min,2023-07-15,2023-07-17,60,472000,cancelled
SP038230,P02,G21721,walk-in,Reflexology,2023-07-13,2023-07-17,45,294000,completed
SP038231,P02,G01205,inhouse,Couple Package,2023-07-17,2023-07-18,120,1890000,completed
SP038232,P02,G12211,inhouse,Balinese Massage 90min,2023-07-18,2023-07-18,90,682000,completed
SP038233,P02,G05996,inhouse,Aromatherapy Massage 60min,2023-07-15,2023-07-18,60,525000,completed
SP038234,P02,G03665,inhouse,Facial Treatment,2023-07-18,2023-07-18,60,420000,completed
SP038235,P02,G06592,inhouse,Hot Stone Massage,2023-07-18,2023-07-18,90,892000,completed
SP038236,P02,G04984,inhouse,Balinese Massage 60min,2023-07-16,2023-07-18,60,472000,completed
SP038237,P02,G10795,inhouse,Couple Package,2023-07-17,2023-07-18,120,1890000,cancelled
SP038238,P02,G03945,inhouse,Reflexology,2023-07-18,2023-07-18,45,294000,completed
SP038239,P02,G13069,inhouse,Reflexology,2023-07-17,2023-07-18,45,294000,completed
SP038240,P02,G20870,walk-in,Reflexology,2023-07-16,2023-07-18,45,294000,cancelled
SP038241,P02,,walk-in,Reflexology,2023-07-16,2023-07-18,45,294000,completed
SP038242,P02,,walk-in,Balinese Massage 60min,2023-07-18,2023-07-18,60,472000,completed
SP038243,P02,G24643,walk-in,Balinese Massage 90min,2023-07-18,2023-07-18,90,682000,completed
SP038244,P02,,walk-in,Balinese Massage 90min,2023-07-17,2023-07-18,90,682000,completed
SP038245,P02,,walk-in,Reflexology,2023-07-16,2023-07-18,45,294000,completed
SP038246,P02,G20127,walk-in,Balinese Massage 60min,2023-07-18,2023-07-18,60,472000,completed
SP038247,P02,G19610,walk-in,Balinese Massage 90min,2023-07-18,2023-07-18,90,682000,completed
SP038248,P02,,walk-in,Facial Treatment,2023-07-18,2023-07-18,60,420000,completed
SP038249,P02,G18657,walk-in,Facial Treatment,2023-07-18,2023-07-18,60,420000,completed
SP038250,P02,G22954,walk-in,Aromatherapy Massage 60min,2023-07-15,2023-07-18,60,525000,completed
SP038251,P02,,walk-in,Facial Treatment,2023-07-18,2023-07-18,60,420000,completed
SP038252,P02,,walk-in,Balinese Massage 60min,2023-07-16,2023-07-18,60,472000,completed
SP038253,P02,,walk-in,Aromatherapy Massage 60min,2023-07-18,2023-07-18,60,525000,completed
SP038254,P02,,walk-in,Reflexology,2023-07-18,2023-07-18,45,294000,completed
SP038255,P02,G19129,walk-in,Balinese Massage 60min,2023-07-14,2023-07-18,60,472000,completed
SP038256,P02,G22675,walk-in,Reflexology,2023-07-17,2023-07-18,45,294000,completed
SP038257,P02,G18538,walk-in,Body Scrub,2023-07-17,2023-07-18,45,368000,completed
SP038258,P02,G20815,walk-in,Balinese Massage 60min,2023-07-16,2023-07-18,60,472000,cancelled
SP038259,P02,G23434,walk-in,Balinese Massage 60min,2023-07-18,2023-07-18,60,472000,completed
SP038260,P02,G15339,inhouse,Balinese Massage 90min,2023-07-19,2023-07-19,90,682000,completed
SP038261,P02,G16546,inhouse,Balinese Massage 90min,2023-07-16,2023-07-19,90,682000,completed
SP038262,P02,G08441,inhouse,Couple Package,2023-07-18,2023-07-19,120,1890000,completed
SP038263,P02,G15702,inhouse,Balinese Massage 60min,2023-07-18,2023-07-19,60,472000,completed
SP038264,P02,G17624,inhouse,Hot Stone Massage,2023-07-19,2023-07-19,90,892000,cancelled
SP038265,P02,G11404,inhouse,Balinese Massage 90min,2023-07-16,2023-07-19,90,682000,completed
SP038266,P02,G03719,inhouse,Hot Stone Massage,2023-07-15,2023-07-19,90,892000,cancelled
SP038267,P02,G10261,inhouse,Reflexology,2023-07-18,2023-07-19,45,294000,completed
SP038268,P02,G14543,inhouse,Couple Package,2023-07-19,2023-07-19,120,1890000,completed
SP038269,P02,G10260,inhouse,Balinese Massage 60min,2023-07-19,2023-07-19,60,472000,completed
SP038270,P02,,walk-in,Facial Treatment,2023-07-19,2023-07-19,60,420000,completed
SP038271,P02,G23984,walk-in,Reflexology,2023-07-18,2023-07-19,45,294000,completed
SP038272,P02,G20772,walk-in,Balinese Massage 60min,2023-07-19,2023-07-19,60,472000,cancelled
SP038273,P02,G21377,walk-in,Balinese Massage 60min,2023-07-16,2023-07-19,60,472000,cancelled
SP038274,P02,,walk-in,Aromatherapy Massage 60min,2023-07-19,2023-07-19,60,525000,completed
SP038275,P02,G20214,walk-in,Balinese Massage 60min,2023-07-17,2023-07-19,60,472000,completed
SP038276,P02,G23961,walk-in,Body Scrub,2023-07-19,2023-07-19,45,368000,completed
SP038277,P02,G23814,walk-in,Body Scrub,2023-07-19,2023-07-19,45,368000,completed
SP038278,P02,,walk-in,Aromatherapy Massage 60min,2023-07-18,2023-07-19,60,525000,completed
SP038279,P02,,walk-in,Balinese Massage 90min,2023-07-17,2023-07-19,90,682000,completed
SP038280,P02,G20706,walk-in,Body Scrub,2023-07-18,2023-07-19,45,368000,completed
SP038281,P02,G18050,walk-in,Aromatherapy Massage 60min,2023-07-19,2023-07-19,60,525000,completed
SP038282,P02,,walk-in,Reflexology,2023-07-19,2023-07-19,45,294000,completed
SP038283,P02,G24613,walk-in,Aromatherapy Massage 60min,2023-07-16,2023-07-19,60,525000,completed
SP038284,P02,,walk-in,Balinese Massage 60min,2023-07-18,2023-07-19,60,472000,completed
SP038285,P02,,walk-in,Body Scrub,2023-07-18,2023-07-19,45,368000,completed
SP038286,P02,,walk-in,Balinese Massage 60min,2023-07-19,2023-07-19,60,472000,completed
SP038287,P02,G23845,walk-in,Facial Treatment,2023-07-17,2023-07-19,60,420000,completed
SP038288,P02,G21259,walk-in,Body Scrub,2023-07-19,2023-07-19,45,368000,completed
SP038289,P02,G10880,inhouse,Hot Stone Massage,2023-07-20,2023-07-20,90,892000,completed
SP038290,P02,G17650,inhouse,Hot Stone Massage,2023-07-20,2023-07-20,90,892000,completed
SP038291,P02,G13514,inhouse,Aromatherapy Massage 90min,2023-07-19,2023-07-20,90,735000,completed
SP038292,P02,G11404,inhouse,Aromatherapy Massage 60min,2023-07-16,2023-07-20,60,525000,completed
SP038293,P02,G08003,inhouse,Balinese Massage 60min,2023-07-20,2023-07-20,60,472000,completed
SP038294,P02,G00665,inhouse,Body Scrub,2023-07-20,2023-07-20,45,368000,completed
SP038295,P02,G11609,inhouse,Balinese Massage 90min,2023-07-19,2023-07-20,90,682000,completed
SP038296,P02,G01985,inhouse,Balinese Massage 60min,2023-07-20,2023-07-20,60,472000,completed
SP038297,P02,G09497,inhouse,Aromatherapy Massage 90min,2023-07-20,2023-07-20,90,735000,completed
SP038298,P02,G04840,inhouse,Balinese Massage 90min,2023-07-20,2023-07-20,90,682000,completed
SP038299,P02,G13960,inhouse,Hot Stone Massage,2023-07-19,2023-07-20,90,892000,completed
SP038300,P02,G12201,inhouse,Couple Package,2023-07-18,2023-07-20,120,1890000,completed
SP038301,P02,,walk-in,Facial Treatment,2023-07-15,2023-07-20,60,420000,completed
SP038302,P02,G23030,walk-in,Facial Treatment,2023-07-18,2023-07-20,60,420000,completed
SP038303,P02,G23538,walk-in,Balinese Massage 60min,2023-07-20,2023-07-20,60,472000,completed
SP038304,P02,G09460,walk-in,Balinese Massage 60min,2023-07-18,2023-07-20,60,472000,completed
SP038305,P02,,walk-in,Balinese Massage 60min,2023-07-19,2023-07-20,60,472000,completed
SP038306,P02,G23659,walk-in,Body Scrub,2023-07-20,2023-07-20,45,368000,completed
SP038307,P02,,walk-in,Balinese Massage 90min,2023-07-16,2023-07-20,90,682000,completed
SP038308,P02,,walk-in,Aromatherapy Massage 90min,2023-07-19,2023-07-20,90,735000,completed
SP038309,P02,,walk-in,Body Scrub,2023-07-19,2023-07-20,45,368000,cancelled
SP038310,P02,,walk-in,Reflexology,2023-07-20,2023-07-20,45,294000,completed
SP038311,P02,,walk-in,Facial Treatment,2023-07-17,2023-07-20,60,420000,cancelled
SP038312,P02,G24786,walk-in,Body Scrub,2023-07-18,2023-07-20,45,368000,completed
SP038313,P02,,walk-in,Balinese Massage 90min,2023-07-20,2023-07-20,90,682000,completed
SP038314,P02,G23197,walk-in,Facial Treatment,2023-07-20,2023-07-20,60,420000,completed
SP038315,P02,,walk-in,Balinese Massage 60min,2023-07-20,2023-07-20,60,472000,completed
SP038316,P02,G24192,walk-in,Facial Treatment,2023-07-20,2023-07-20,60,420000,completed
SP038317,P02,,walk-in,Hot Stone Massage,2023-07-19,2023-07-20,90,892000,completed
SP038318,P02,G16252,inhouse,Aromatherapy Massage 90min,2023-07-21,2023-07-21,90,735000,cancelled
SP038319,P02,G00831,inhouse,Balinese Massage 90min,2023-07-21,2023-07-21,90,682000,completed
SP038320,P02,G05084,inhouse,Balinese Massage 90min,2023-07-21,2023-07-21,90,682000,completed
SP038321,P02,G07689,inhouse,Balinese Massage 90min,2023-07-17,2023-07-21,90,682000,completed
SP038322,P02,G10203,inhouse,Hot Stone Massage,2023-07-18,2023-07-21,90,892000,completed
SP038323,P02,G15321,inhouse,Balinese Massage 60min,2023-07-19,2023-07-21,60,472000,completed
SP038324,P02,G02798,inhouse,Couple Package,2023-07-20,2023-07-21,120,1890000,completed
SP038325,P02,G15580,inhouse,Balinese Massage 90min,2023-07-19,2023-07-21,90,682000,completed
SP038326,P02,G16685,inhouse,Reflexology,2023-07-20,2023-07-21,45,294000,completed
SP038327,P02,G12383,inhouse,Aromatherapy Massage 60min,2023-07-21,2023-07-21,60,525000,cancelled
SP038328,P02,G15027,inhouse,Facial Treatment,2023-07-20,2023-07-21,60,420000,completed
SP038329,P02,G17624,inhouse,Facial Treatment,2023-07-18,2023-07-21,60,420000,completed
SP038330,P02,G07826,inhouse,Balinese Massage 90min,2023-07-21,2023-07-21,90,682000,completed
SP038331,P02,G05615,walk-in,Facial Treatment,2023-07-21,2023-07-21,60,420000,completed
SP038332,P02,G19206,walk-in,Body Scrub,2023-07-21,2023-07-21,45,368000,completed
SP038333,P02,G21957,walk-in,Balinese Massage 60min,2023-07-21,2023-07-21,60,472000,completed
SP038334,P02,,walk-in,Facial Treatment,2023-07-21,2023-07-21,60,420000,completed
SP038335,P02,G20688,walk-in,Facial Treatment,2023-07-21,2023-07-21,60,420000,completed
SP038336,P02,G18821,walk-in,Aromatherapy Massage 60min,2023-07-17,2023-07-21,60,525000,completed
SP038337,P02,G23311,walk-in,Reflexology,2023-07-19,2023-07-21,45,294000,completed
SP038338,P02,G22168,walk-in,Facial Treatment,2023-07-17,2023-07-21,60,420000,completed
SP038339,P02,G22750,walk-in,Balinese Massage 90min,2023-07-21,2023-07-21,90,682000,completed
SP038340,P02,,walk-in,Reflexology,2023-07-21,2023-07-21,45,294000,cancelled
SP038341,P02,G21889,walk-in,Aromatherapy Massage 60min,2023-07-21,2023-07-21,60,525000,completed
SP038342,P02,G19364,walk-in,Reflexology,2023-07-18,2023-07-21,45,294000,completed
SP038343,P02,G24364,walk-in,Balinese Massage 60min,2023-07-21,2023-07-21,60,472000,cancelled
SP038344,P02,,walk-in,Balinese Massage 60min,2023-07-20,2023-07-21,60,472000,completed
SP038345,P02,G19706,walk-in,Balinese Massage 60min,2023-07-21,2023-07-21,60,472000,completed
SP038346,P02,G22380,walk-in,Balinese Massage 60min,2023-07-21,2023-07-21,60,472000,completed
SP038347,P02,G05842,inhouse,Couple Package,2023-07-22,2023-07-22,120,1890000,completed
SP038348,P02,G17879,inhouse,Balinese Massage 90min,2023-07-21,2023-07-22,90,682000,completed
