review_id,employee_id,review_period,score,notes
PR01129,E0226,2024-S2,2.6,Beberapa target belum tercapai
PR01130,E0226,2025-S1,2.72,"Kinerja cukup, ada ruang perbaikan"
PR01131,E0226,2025-S2,2.73,Beberapa target belum tercapai
PR01132,E0226,2026-S1,2.49,"Kinerja di bawah standar, perlu coaching intensif"
PR01133,E0228,2023-S2,3.55,"Kinerja baik, memenuhi target"
PR01134,E0228,2024-S1,3.72,Stabil dan dapat diandalkan
PR01135,E0228,2024-S2,3.61,"Kinerja baik, memenuhi target"
PR01136,E0228,2025-S1,3.41,Perlu peningkatan konsistensi
PR01137,E0228,2025-S2,3.28,"Kinerja cukup, ada ruang perbaikan"
PR01138,E0228,2026-S1,3.37,Beberapa target belum tercapai
PR01139,E0229,2023-S2,3.93,Perlu sedikit peningkatan di komunikasi tim
PR01140,E0229,2024-S1,3.53,"Kinerja baik, memenuhi target"
PR01141,E0229,2024-S2,3.91,"Kinerja baik, memenuhi target"
PR01142,E0229,2025-S1,3.52,Stabil dan dapat diandalkan
PR01143,E0229,2025-S2,3.74,Perlu sedikit peningkatan di komunikasi tim
PR01144,E0229,2026-S1,3.95,Perlu sedikit peningkatan di komunikasi tim
PR01145,E0230,2023-S2,3.09,Perlu peningkatan konsistensi
PR01146,E0230,2024-S1,2.97,"Kinerja cukup, ada ruang perbaikan"
PR01147,E0230,2024-S2,2.86,Perlu peningkatan konsistensi
PR01148,E0230,2025-S1,3.09,"Kinerja cukup, ada ruang perbaikan"
PR01149,E0230,2025-S2,3.09,Beberapa target belum tercapai
PR01150,E0230,2026-S1,3.26,"Kinerja cukup, ada ruang perbaikan"
PR01151,E0231,2023-S2,3.51,"Kinerja baik, memenuhi target"
PR01152,E0231,2024-S1,3.41,Perlu peningkatan konsistensi
PR01153,E0231,2024-S2,3.55,Perlu sedikit peningkatan di komunikasi tim
PR01154,E0231,2025-S1,3.27,Perlu peningkatan konsistensi
PR01155,E0231,2025-S2,3.02,"Kinerja cukup, ada ruang perbaikan"
PR01156,E0231,2026-S1,3.44,Perlu peningkatan konsistensi
PR01157,E0232,2023-S2,3.1,"Kinerja cukup, ada ruang perbaikan"
PR01158,E0232,2024-S1,2.36,Perlu evaluasi lebih lanjut
PR01159,E0232,2024-S2,2.73,"Kinerja cukup, ada ruang perbaikan"
PR01160,E0232,2025-S1,2.6,Beberapa target belum tercapai
PR01161,E0233,2023-S2,3.38,Beberapa target belum tercapai
PR01162,E0233,2024-S1,3.44,"Kinerja cukup, ada ruang perbaikan"
PR01163,E0233,2024-S2,3.33,Beberapa target belum tercapai
PR01164,E0233,2025-S1,3.45,Perlu peningkatan konsistensi
PR01165,E0233,2025-S2,3.83,Stabil dan dapat diandalkan
PR01166,E0233,2026-S1,3.53,Perlu sedikit peningkatan di komunikasi tim
PR01167,E0234,2023-S2,3.62,Stabil dan dapat diandalkan
PR01168,E0234,2024-S1,3.51,"Kinerja baik, memenuhi target"
PR01169,E0234,2024-S2,3.32,"Kinerja cukup, ada ruang perbaikan"
PR01170,E0234,2025-S1,3.58,Perlu sedikit peningkatan di komunikasi tim
PR01171,E0234,2025-S2,3.63,Stabil dan dapat diandalkan
PR01172,E0234,2026-S1,3.27,Beberapa target belum tercapai
PR01173,E0235,2023-S2,4.86,"Sangat diandalkan tim, guest feedback positif"
PR01174,E0235,2024-S1,4.61,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01175,E0235,2024-S2,5.0,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01176,E0235,2025-S1,4.81,"Sangat diandalkan tim, guest feedback positif"
PR01177,E0235,2025-S2,4.85,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01178,E0235,2026-S1,4.67,"Sangat diandalkan tim, guest feedback positif"
PR01179,E0236,2023-S2,3.84,Perlu sedikit peningkatan di komunikasi tim
PR01180,E0236,2024-S1,3.72,"Kinerja baik, memenuhi target"
PR01181,E0236,2024-S2,3.56,Perlu sedikit peningkatan di komunikasi tim
PR01182,E0236,2025-S1,3.61,"Kinerja baik, memenuhi target"
PR01183,E0236,2025-S2,3.72,"Kinerja baik, memenuhi target"
PR01184,E0236,2026-S1,3.73,"Kinerja baik, memenuhi target"
PR01185,E0237,2024-S2,4.36,"Sangat diandalkan tim, guest feedback positif"
PR01186,E0237,2025-S1,4.74,"Sangat diandalkan tim, guest feedback positif"
PR01187,E0237,2025-S2,4.48,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01188,E0237,2026-S1,4.52,"Sangat diandalkan tim, guest feedback positif"
PR01189,E0238,2023-S2,3.44,"Kinerja cukup, ada ruang perbaikan"
PR01190,E0238,2024-S1,3.54,Perlu sedikit peningkatan di komunikasi tim
PR01191,E0238,2024-S2,3.29,Beberapa target belum tercapai
PR01192,E0238,2025-S1,3.17,Perlu peningkatan konsistensi
PR01193,E0238,2025-S2,3.2,Perlu peningkatan konsistensi
PR01194,E0238,2026-S1,2.92,"Kinerja cukup, ada ruang perbaikan"
PR01195,E0239,2023-S2,3.2,Perlu peningkatan konsistensi
PR01196,E0239,2024-S1,2.7,Perlu peningkatan konsistensi
PR01197,E0239,2024-S2,2.85,Perlu peningkatan konsistensi
PR01198,E0239,2025-S1,3.23,"Kinerja cukup, ada ruang perbaikan"
PR01199,E0239,2025-S2,2.89,Beberapa target belum tercapai
PR01200,E0239,2026-S1,2.86,Perlu peningkatan konsistensi
PR01201,E0241,2024-S1,3.72,Stabil dan dapat diandalkan
PR01202,E0241,2024-S2,3.14,"Kinerja cukup, ada ruang perbaikan"
PR01203,E0242,2023-S2,3.58,"Kinerja baik, memenuhi target"
PR01204,E0242,2024-S1,3.77,Perlu sedikit peningkatan di komunikasi tim
PR01205,E0242,2024-S2,3.6,"Kinerja baik, memenuhi target"
PR01206,E0242,2025-S1,3.96,Stabil dan dapat diandalkan
PR01207,E0242,2025-S2,3.98,Stabil dan dapat diandalkan
PR01208,E0242,2026-S1,3.75,"Kinerja baik, memenuhi target"
PR01209,E0243,2023-S2,4.1,Stabil dan dapat diandalkan
PR01210,E0243,2024-S1,4.14,Perlu sedikit peningkatan di komunikasi tim
PR01211,E0243,2024-S2,4.09,Perlu sedikit peningkatan di komunikasi tim
PR01212,E0243,2025-S1,4.23,Stabil dan dapat diandalkan
PR01213,E0243,2025-S2,4.27,Stabil dan dapat diandalkan
PR01214,E0243,2026-S1,4.07,Perlu sedikit peningkatan di komunikasi tim
PR01215,E0244,2023-S2,3.94,Perlu sedikit peningkatan di komunikasi tim
PR01216,E0244,2024-S1,3.95,Stabil dan dapat diandalkan
PR01217,E0244,2024-S2,4.05,"Kinerja baik, memenuhi target"
PR01218,E0244,2025-S1,4.33,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01219,E0244,2025-S2,4.02,"Kinerja baik, memenuhi target"
PR01220,E0244,2026-S1,3.93,Perlu sedikit peningkatan di komunikasi tim
PR01221,E0245,2024-S1,4.54,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01222,E0245,2024-S2,4.36,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01223,E0245,2025-S1,4.34,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01224,E0245,2025-S2,4.25,Stabil dan dapat diandalkan
PR01225,E0245,2026-S1,4.4,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01226,E0246,2023-S2,2.77,"Kinerja cukup, ada ruang perbaikan"
PR01227,E0246,2024-S1,2.6,Beberapa target belum tercapai
PR01228,E0246,2024-S2,2.21,Perlu evaluasi lebih lanjut
PR01229,E0246,2025-S1,2.55,"Kinerja cukup, ada ruang perbaikan"
PR01230,E0246,2025-S2,2.44,Beberapa keluhan terkait kedisiplinan
PR01231,E0246,2026-S1,2.39,Beberapa keluhan terkait kedisiplinan
PR01232,E0247,2023-S2,3.15,Beberapa target belum tercapai
PR01233,E0247,2024-S1,3.31,Perlu peningkatan konsistensi
PR01234,E0247,2024-S2,2.92,"Kinerja cukup, ada ruang perbaikan"
PR01235,E0247,2025-S1,3.57,Stabil dan dapat diandalkan
PR01236,E0247,2025-S2,3.34,Beberapa target belum tercapai
PR01237,E0247,2026-S1,3.45,Beberapa target belum tercapai
PR01238,E0248,2024-S1,3.64,Perlu sedikit peningkatan di komunikasi tim
PR01239,E0248,2024-S2,3.81,"Kinerja baik, memenuhi target"
PR01240,E0248,2025-S1,3.79,Perlu sedikit peningkatan di komunikasi tim
PR01241,E0248,2025-S2,3.89,Stabil dan dapat diandalkan
PR01242,E0248,2026-S1,3.74,Perlu sedikit peningkatan di komunikasi tim
PR01243,E0249,2023-S2,3.57,"Kinerja baik, memenuhi target"
PR01244,E0249,2024-S1,3.79,"Kinerja baik, memenuhi target"
PR01245,E0249,2024-S2,3.83,Perlu sedikit peningkatan di komunikasi tim
PR01246,E0249,2025-S1,3.71,Stabil dan dapat diandalkan
PR01247,E0249,2025-S2,3.97,Stabil dan dapat diandalkan
PR01248,E0249,2026-S1,3.37,Beberapa target belum tercapai
PR01249,E0250,2023-S2,3.45,Perlu peningkatan konsistensi
PR01250,E0250,2024-S1,3.52,Stabil dan dapat diandalkan
PR01251,E0250,2024-S2,3.78,"Kinerja baik, memenuhi target"
PR01252,E0250,2025-S1,3.5,"Kinerja baik, memenuhi target"
PR01253,E0250,2025-S2,3.56,Perlu sedikit peningkatan di komunikasi tim
PR01254,E0250,2026-S1,3.86,"Kinerja baik, memenuhi target"
PR01255,E0251,2023-S2,3.88,"Kinerja baik, memenuhi target"
PR01256,E0251,2024-S1,4.28,Stabil dan dapat diandalkan
PR01257,E0251,2024-S2,4.2,Stabil dan dapat diandalkan
PR01258,E0251,2025-S1,4.24,Perlu sedikit peningkatan di komunikasi tim
PR01259,E0251,2025-S2,3.97,Stabil dan dapat diandalkan
PR01260,E0251,2026-S1,4.21,"Kinerja baik, memenuhi target"
PR01261,E0252,2023-S2,4.8,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01262,E0252,2024-S1,4.87,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01263,E0252,2024-S2,4.69,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01264,E0252,2025-S1,5.0,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01265,E0252,2025-S2,4.56,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01266,E0252,2026-S1,4.69,"Sangat diandalkan tim, guest feedback positif"
PR01267,E0253,2023-S2,2.91,Perlu peningkatan konsistensi
PR01268,E0253,2024-S1,3.26,Perlu peningkatan konsistensi
PR01269,E0253,2024-S2,2.86,Beberapa target belum tercapai
PR01270,E0253,2025-S1,3.04,Beberapa target belum tercapai
PR01271,E0253,2025-S2,3.07,Beberapa target belum tercapai
PR01272,E0253,2026-S1,3.1,Beberapa target belum tercapai
PR01273,E0254,2023-S2,4.66,"Sangat diandalkan tim, guest feedback positif"
PR01274,E0254,2024-S1,4.63,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01275,E0254,2024-S2,4.38,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01276,E0254,2025-S1,4.53,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01277,E0254,2025-S2,4.22,Stabil dan dapat diandalkan
PR01278,E0254,2026-S1,4.41,"Sangat diandalkan tim, guest feedback positif"
PR01279,E0255,2023-S2,3.71,Stabil dan dapat diandalkan
PR01280,E0255,2024-S1,3.87,Perlu sedikit peningkatan di komunikasi tim
PR01281,E0255,2024-S2,3.82,Stabil dan dapat diandalkan
PR01282,E0255,2025-S1,3.65,Perlu sedikit peningkatan di komunikasi tim
PR01283,E0255,2025-S2,3.67,Stabil dan dapat diandalkan
PR01284,E0255,2026-S1,3.73,"Kinerja baik, memenuhi target"
PR01285,E0256,2023-S2,3.94,Stabil dan dapat diandalkan
PR01286,E0256,2024-S1,3.72,Stabil dan dapat diandalkan
PR01287,E0256,2024-S2,3.77,Perlu sedikit peningkatan di komunikasi tim
PR01288,E0256,2025-S1,4.02,Stabil dan dapat diandalkan
PR01289,E0256,2025-S2,3.82,Stabil dan dapat diandalkan
PR01290,E0256,2026-S1,3.93,Perlu sedikit peningkatan di komunikasi tim
PR01291,E0257,2023-S2,3.55,Stabil dan dapat diandalkan
PR01292,E0257,2024-S1,3.82,"Kinerja baik, memenuhi target"
PR01293,E0257,2024-S2,3.54,Perlu sedikit peningkatan di komunikasi tim
PR01294,E0258,2024-S2,3.6,"Kinerja baik, memenuhi target"
PR01295,E0258,2025-S1,3.54,Stabil dan dapat diandalkan
PR01296,E0258,2025-S2,3.48,Beberapa target belum tercapai
PR01297,E0258,2026-S1,3.61,Stabil dan dapat diandalkan
PR01298,E0259,2023-S2,3.16,Perlu peningkatan konsistensi
PR01299,E0259,2024-S1,3.4,"Kinerja cukup, ada ruang perbaikan"
PR01300,E0259,2024-S2,3.5,Perlu sedikit peningkatan di komunikasi tim
PR01301,E0259,2025-S1,3.46,"Kinerja cukup, ada ruang perbaikan"
PR01302,E0259,2025-S2,3.66,"Kinerja baik, memenuhi target"
PR01303,E0259,2026-S1,3.64,Perlu sedikit peningkatan di komunikasi tim
PR01304,E0260,2023-S2,3.29,"Kinerja cukup, ada ruang perbaikan"
PR01305,E0260,2024-S1,2.91,Beberapa target belum tercapai
PR01306,E0261,2023-S2,2.38,Beberapa keluhan terkait kedisiplinan
PR01307,E0261,2024-S1,2.28,Perlu evaluasi lebih lanjut
PR01308,E0261,2024-S2,2.31,Perlu evaluasi lebih lanjut
PR01309,E0262,2023-S2,3.9,Stabil dan dapat diandalkan
PR01310,E0262,2024-S1,3.82,Stabil dan dapat diandalkan
PR01311,E0262,2024-S2,3.75,Stabil dan dapat diandalkan
PR01312,E0262,2025-S1,4.23,Stabil dan dapat diandalkan
PR01313,E0262,2025-S2,4.05,Perlu sedikit peningkatan di komunikasi tim
PR01314,E0262,2026-S1,3.81,Perlu sedikit peningkatan di komunikasi tim
PR01315,E0263,2023-S2,4.19,Perlu sedikit peningkatan di komunikasi tim
PR01316,E0263,2024-S1,4.18,Stabil dan dapat diandalkan
PR01317,E0263,2024-S2,3.76,"Kinerja baik, memenuhi target"
PR01318,E0263,2025-S1,3.87,Perlu sedikit peningkatan di komunikasi tim
PR01319,E0263,2025-S2,4.04,Stabil dan dapat diandalkan
PR01320,E0263,2026-S1,4.21,"Kinerja baik, memenuhi target"
PR01321,E0264,2023-S2,4.05,Stabil dan dapat diandalkan
PR01322,E0264,2024-S1,3.53,"Kinerja baik, memenuhi target"
PR01323,E0264,2024-S2,4.12,"Kinerja baik, memenuhi target"
PR01324,E0264,2025-S1,3.98,"Kinerja baik, memenuhi target"
PR01325,E0264,2025-S2,4.13,Stabil dan dapat diandalkan
PR01326,E0264,2026-S1,4.1,"Kinerja baik, memenuhi target"
PR01327,E0265,2023-S2,4.16,"Kinerja baik, memenuhi target"
PR01328,E0265,2024-S1,3.91,Perlu sedikit peningkatan di komunikasi tim
PR01329,E0265,2024-S2,3.79,Perlu sedikit peningkatan di komunikasi tim
PR01330,E0265,2025-S1,4.03,"Kinerja baik, memenuhi target"
PR01331,E0265,2025-S2,4.08,"Kinerja baik, memenuhi target"
PR01332,E0265,2026-S1,4.04,Stabil dan dapat diandalkan
PR01333,E0266,2023-S2,4.84,"Sangat diandalkan tim, guest feedback positif"
PR01334,E0266,2024-S1,4.89,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01335,E0266,2024-S2,5.0,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01336,E0266,2025-S1,4.96,"Sangat diandalkan tim, guest feedback positif"
PR01337,E0266,2025-S2,4.97,"Kinerja sangat baik, konsisten melebihi ekspektasi"
PR01338,E0266,2026-S1,4.77,"Sangat diandalkan tim, guest feedback positif"
PR01339,E0267,2023-S2,3.33,Beberapa target belum tercapai
PR01340,E0267,2024-S1,3.09,Beberapa target belum tercapai
PR01341,E0267,2024-S2,3.4,Beberapa target belum tercapai
PR01342,E0267,2025-S1,3.28,Beberapa target belum tercapai
PR01343,E0267,2025-S2,3.51,"Kinerja baik, memenuhi target"
PR01344,E0267,2026-S1,3.43,"Kinerja cukup, ada ruang perbaikan"
PR01345,E0268,2023-S2,3.63,Perlu sedikit peningkatan di komunikasi tim
PR01346,E0268,2024-S1,3.63,"Kinerja baik, memenuhi target"
PR01347,E0268,2024-S2,3.47,Perlu peningkatan konsistensi
PR01348,E0268,2025-S1,3.68,"Kinerja baik, memenuhi target"
PR01349,E0268,2025-S2,3.5,Perlu sedikit peningkatan di komunikasi tim
PR01350,E0268,2026-S1,3.59,Perlu sedikit peningkatan di komunikasi tim
PR01351,E0269,2023-S2,3.18,"Kinerja cukup, ada ruang perbaikan"
PR01352,E0270,2023-S2,3.99,Stabil dan dapat diandalkan
PR01353,E0270,2024-S1,4.25,Perlu sedikit peningkatan di komunikasi tim
PR01354,E0270,2024-S2,3.99,Stabil dan dapat diandalkan
PR01355,E0270,2025-S1,3.98,Perlu sedikit peningkatan di komunikasi tim
PR01356,E0270,2025-S2,3.81,"Kinerja baik, memenuhi target"
PR01357,E0270,2026-S1,3.95,Stabil dan dapat diandalkan
PR01358,E0271,2023-S2,3.17,Perlu peningkatan konsistensi
PR01359,E0271,2024-S1,3.44,Perlu peningkatan konsistensi
PR01360,E0271,2024-S2,3.6,Stabil dan dapat diandalkan
PR01361,E0271,2025-S1,3.53,Perlu sedikit peningkatan di komunikasi tim
PR01362,E0271,2025-S2,3.07,Perlu peningkatan konsistensi
PR01363,E0271,2026-S1,3.39,Beberapa target belum tercapai
PR01364,E0272,2023-S2,3.53,"Kinerja baik, memenuhi target"
PR01365,E0272,2024-S1,3.13,"Kinerja cukup, ada ruang perbaikan"
PR01366,E0272,2024-S2,3.47,Beberapa target belum tercapai
PR01367,E0272,2025-S1,2.98,"Kinerja cukup, ada ruang perbaikan"
PR01368,E0273,2023-S2,4.21,Perlu sedikit peningkatan di komunikasi tim
PR01369,E0273,2024-S1,4.43,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01370,E0273,2024-S2,4.31,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01371,E0273,2025-S1,3.98,Stabil dan dapat diandalkan
PR01372,E0273,2025-S2,4.41,"Sangat diandalkan tim, guest feedback positif"
PR01373,E0273,2026-S1,4.09,Stabil dan dapat diandalkan
PR01374,E0274,2023-S2,3.59,"Kinerja baik, memenuhi target"
PR01375,E0274,2024-S1,4.16,Perlu sedikit peningkatan di komunikasi tim
PR01376,E0274,2024-S2,3.98,Perlu sedikit peningkatan di komunikasi tim
PR01377,E0274,2025-S1,3.94,Stabil dan dapat diandalkan
PR01378,E0274,2025-S2,3.76,Stabil dan dapat diandalkan
PR01379,E0274,2026-S1,3.69,Stabil dan dapat diandalkan
PR01380,E0275,2023-S2,2.86,"Kinerja cukup, ada ruang perbaikan"
PR01381,E0275,2024-S1,2.83,"Kinerja cukup, ada ruang perbaikan"
PR01382,E0275,2024-S2,2.74,Perlu peningkatan konsistensi
PR01383,E0275,2025-S1,3.02,Perlu peningkatan konsistensi
PR01384,E0275,2025-S2,3.03,Beberapa target belum tercapai
PR01385,E0275,2026-S1,2.5,"Kinerja cukup, ada ruang perbaikan"
PR01386,E0276,2023-S2,3.82,"Kinerja baik, memenuhi target"
PR01387,E0276,2024-S1,3.79,Stabil dan dapat diandalkan
PR01388,E0276,2024-S2,3.05,"Kinerja cukup, ada ruang perbaikan"
PR01389,E0278,2023-S2,4.16,"Kinerja baik, memenuhi target"
PR01390,E0278,2024-S1,4.52,"Sangat diandalkan tim, guest feedback positif"
PR01391,E0278,2024-S2,4.35,"Inisiatif tinggi, layak dipertimbangkan untuk promosi"
PR01392,E0278,2025-S1,4.05,Stabil dan dapat diandalkan
PR01393,E0278,2025-S2,4.22,Stabil dan dapat diandalkan
PR01394,E0278,2026-S1,4.28,Perlu sedikit peningkatan di komunikasi tim
PR01395,E0279,2024-S1,3.6,Perlu sedikit peningkatan di komunikasi tim
PR01396,E0279,2024-S2,3.69,Perlu sedikit peningkatan di komunikasi tim
PR01397,E0279,2025-S1,3.42,"Kinerja cukup, ada ruang perbaikan"
PR01398,E0279,2025-S2,3.4,Perlu peningkatan konsistensi
PR01399,E0279,2026-S1,3.77,"Kinerja baik, memenuhi target"
PR01400,E0280,2023-S2,2.41,"Kinerja di bawah standar, perlu coaching intensif"
PR01401,E0280,2024-S1,2.14,"Kinerja di bawah standar, perlu coaching intensif"
PR01402,E0280,2024-S2,2.54,"Kinerja cukup, ada ruang perbaikan"
PR01403,E0280,2025-S1,2.48,Perlu evaluasi lebih lanjut
PR01404,E0280,2025-S2,2.55,Perlu peningkatan konsistensi
PR01405,E0280,2026-S1,2.36,Beberapa keluhan terkait kedisiplinan
PR01406,E0281,2023-S2,2.97,"Kinerja cukup, ada ruang perbaikan"
PR01407,E0281,2024-S1,2.79,Perlu peningkatan konsistensi
PR01408,E0281,2024-S2,2.85,Perlu peningkatan konsistensi
PR01409,E0282,2023-S2,3.02,Beberapa target belum tercapai
PR01410,E0282,2024-S1,3.09,Perlu peningkatan konsistensi
PR01411,E0282,2024-S2,2.52,Beberapa target belum tercapai
PR01412,E0283,2023-S2,3.45,Beberapa target belum tercapai
PR01413,E0283,2024-S1,3.65,Perlu sedikit peningkatan di komunikasi tim
PR01414,E0283,2024-S2,3.1,Perlu peningkatan konsistensi
PR01415,E0283,2025-S1,3.28,Beberapa target belum tercapai
PR01416,E0283,2025-S2,3.41,"Kinerja cukup, ada ruang perbaikan"
PR01417,E0284,2023-S2,3.27,Beberapa target belum tercapai
PR01418,E0284,2024-S1,3.14,Perlu peningkatan konsistensi
PR01419,E0284,2024-S2,3.39,Perlu peningkatan konsistensi
PR01420,E0284,2025-S1,2.93,Beberapa target belum tercapai
PR01421,E0284,2025-S2,3.07,"Kinerja cukup, ada ruang perbaikan"
PR01422,E0284,2026-S1,3.05,"Kinerja cukup, ada ruang perbaikan"
PR01423,E0285,2023-S2,3.64,Stabil dan dapat diandalkan
PR01424,E0285,2024-S1,3.48,Perlu peningkatan konsistensi
PR01425,E0285,2024-S2,3.61,Perlu sedikit peningkatan di komunikasi tim
PR01426,E0285,2025-S1,3.75,Stabil dan dapat diandalkan
PR01427,E0285,2025-S2,3.48,Beberapa target belum tercapai
PR01428,E0285,2026-S1,3.93,"Kinerja baik, memenuhi target"
PR01429,E0286,2024-S1,3.54,Stabil dan dapat diandalkan
PR01430,E0286,2024-S2,3.29,Perlu peningkatan konsistensi
PR01431,E0286,2025-S1,2.91,"Kinerja cukup, ada ruang perbaikan"
PR01432,E0286,2025-S2,3.56,"Kinerja baik, memenuhi target"
PR01433,E0286,2026-S1,3.6,Perlu sedikit peningkatan di komunikasi tim
PR01434,E0287,2023-S2,4.24,Perlu sedikit peningkatan di komunikasi tim
PR01435,E0287,2024-S1,4.07,"Kinerja baik, memenuhi target"
PR01436,E0287,2024-S2,3.97,Stabil dan dapat diandalkan
PR01437,E0287,2025-S1,3.98,Stabil dan dapat diandalkan
PR01438,E0287,2025-S2,4.26,Stabil dan dapat diandalkan
PR01439,E0287,2026-S1,3.98,Perlu sedikit peningkatan di komunikasi tim
PR01440,E0288,2023-S2,4.13,"Kinerja baik, memenuhi target"
PR01441,E0288,2024-S1,3.86,Stabil dan dapat diandalkan
PR01442,E0288,2024-S2,3.96,Stabil dan dapat diandalkan
PR01443,E0288,2025-S1,3.92,"Kinerja baik, memenuhi target"
PR01444,E0288,2025-S2,3.76,Stabil dan dapat diandalkan
PR01445,E0288,2026-S1,4.25,Stabil dan dapat diandalkan
PR01446,E0289,2025-S1,3.55,Perlu sedikit peningkatan di komunikasi tim
PR01447,E0289,2025-S2,3.27,Beberapa target belum tercapai
PR01448,E0289,2026-S1,3.44,Beberapa target belum tercapai
PR01449,E0290,2023-S2,3.67,Perlu sedikit peningkatan di komunikasi tim
PR01450,E0290,2024-S1,3.71,"Kinerja baik, memenuhi target"
PR01451,E0290,2024-S2,3.49,"Kinerja cukup, ada ruang perbaikan"
PR01452,E0290,2025-S1,3.85,"Kinerja baik, memenuhi target"
PR01453,E0290,2025-S2,3.17,"Kinerja cukup, ada ruang perbaikan"
PR01454,E0290,2026-S1,3.8,"Kinerja baik, memenuhi target"
PR01455,E0291,2023-S2,3.99,Perlu sedikit peningkatan di komunikasi tim
PR01456,E0291,2024-S1,3.65,"Kinerja baik, memenuhi target"
PR01457,E0291,2024-S2,4.11,Perlu sedikit peningkatan di komunikasi tim
PR01458,E0291,2025-S1,3.56,"Kinerja baik, memenuhi target"
PR01459,E0291,2025-S2,3.44,"Kinerja cukup, ada ruang perbaikan"
PR01460,E0291,2026-S1,3.69,"Kinerja baik, memenuhi target"
PR01461,E0292,2023-S2,3.73,Perlu sedikit peningkatan di komunikasi tim
PR01462,E0292,2024-S1,3.68,Stabil dan dapat diandalkan
PR01463,E0292,2024-S2,3.3,Beberapa target belum tercapai
PR01464,E0292,2025-S1,3.65,"Kinerja baik, memenuhi target"
PR01465,E0292,2025-S2,3.45,"Kinerja cukup, ada ruang perbaikan"
PR01466,E0292,2026-S1,3.6,Perlu sedikit peningkatan di komunikasi tim
PR01467,E0293,2023-S2,3.83,Stabil dan dapat diandalkan
PR01468,E0293,2024-S1,3.75,"Kinerja baik, memenuhi target"
PR01469,E0293,2024-S2,4.04,"Kinerja baik, memenuhi target"
PR01470,E0293,2025-S1,3.96,Stabil dan dapat diandalkan
PR01471,E0293,2025-S2,4.0,"Kinerja baik, memenuhi target"
PR01472,E0293,2026-S1,3.76,"Kinerja baik, memenuhi target"
