waste_id,outlet_id,date,ingredient_id,quantity_wasted,reason
WS0020253,OUT003,2025-07-17,ING024,0.064,expired
WS0020254,OUT006,2025-04-12,ING027,1.085,overproduction
WS0020255,OUT009,2024-05-19,ING021,0.008,overproduction
WS0020256,OUT014,2025-10-04,ING022,0.033,expired
WS0020257,OUT010,2025-08-03,ING025,0.019,spillage
WS0020258,OUT001,2023-08-14,ING007,0.036,expired
WS0020259,OUT004,2025-07-14,ING010,0.03,expired
WS0020260,OUT009,2024-08-03,ING011,0.07,spillage
WS0020261,OUT011,2024-10-05,ING012,0.015,expired
WS0020262,OUT013,2025-04-26,ING007,0.004,overproduction
WS0020263,OUT013,2025-04-13,ING018,0.013,overproduction
WS0020264,OUT011,2024-11-02,ING018,0.028,expired
WS0020265,OUT012,2026-04-30,ING021,0.013,spillage
WS0020266,OUT008,2024-08-20,ING007,0.011,expired
WS0020267,OUT010,2026-02-11,ING011,0.005,overproduction
WS0020268,OUT014,2025-08-19,ING020,0.001,overproduction
WS0020269,OUT009,2025-06-05,ING028,0.038,overproduction
WS0020270,OUT008,2024-05-26,ING019,0.059,overproduction
WS0020271,OUT003,2023-07-03,ING013,0.048,spillage
WS0020272,OUT002,2025-04-06,ING028,0.021,spillage
WS0020273,OUT002,2023-12-29,ING018,0.159,overproduction
WS0020274,OUT015,2026-03-02,ING003,0.217,spillage
WS0020275,OUT009,2023-11-08,ING008,0.025,overproduction
WS0020276,OUT013,2024-11-09,ING029,0.004,overproduction
WS0020277,OUT015,2026-06-19,ING024,0.09,spillage
WS0020278,OUT009,2025-05-18,ING018,0.196,overproduction
WS0020279,OUT001,2025-07-19,ING010,0.034,overproduction
WS0020280,OUT002,2025-12-18,ING021,0.003,expired
WS0020281,OUT001,2024-05-01,ING019,0.023,spillage
WS0020282,OUT005,2025-06-19,ING009,0.151,overproduction
WS0020283,OUT013,2024-09-10,ING027,0.095,overproduction
WS0020284,OUT001,2023-11-04,ING021,0.007,overproduction
WS0020285,OUT008,2025-10-17,ING028,0.02,overproduction
WS0020286,OUT005,2024-06-29,ING028,0.099,overproduction
WS0020287,OUT001,2024-04-10,ING029,0.061,overproduction
WS0020288,OUT009,2024-07-26,ING012,0.046,overproduction
WS0020289,OUT007,2024-10-03,ING002,0.059,overproduction
WS0020290,OUT017,2026-05-14,ING017,0.003,overproduction
WS0020291,OUT003,2025-08-02,ING018,0.15,spillage
WS0020292,OUT001,2023-10-22,ING005,0.221,overproduction
WS0020293,OUT011,2025-12-20,ING009,0.024,overproduction
WS0020294,OUT004,2024-03-30,ING019,0.057,overproduction
WS0020295,OUT015,2023-07-09,ING010,0.043,spillage
WS0020296,OUT004,2025-06-10,ING016,0.013,expired
WS0020297,OUT015,2026-01-30,ING005,0.055,expired
WS0020298,OUT005,2025-02-16,ING011,0.047,spillage
WS0020299,OUT013,2026-04-06,ING016,0.005,expired
WS0020300,OUT015,2026-06-30,ING022,0.235,overproduction
WS0020301,OUT016,2025-03-15,ING019,0.025,overproduction
WS0020302,OUT012,2025-05-11,ING014,0.045,spillage
WS0020303,OUT006,2023-07-16,ING006,0.007,expired
WS0020304,OUT002,2025-09-29,ING025,0.094,expired
WS0020305,OUT011,2024-04-26,ING029,0.004,overproduction
WS0020306,OUT007,2025-08-26,ING024,0.11,expired
WS0020307,OUT015,2024-10-29,ING016,0.01,overproduction
WS0020308,OUT011,2025-02-20,ING024,0.123,spillage
WS0020309,OUT001,2025-09-20,ING019,0.145,expired
WS0020310,OUT017,2025-09-04,ING022,0.01,overproduction
WS0020311,OUT006,2025-11-13,ING028,0.091,overproduction
WS0020312,OUT008,2024-09-14,ING001,0.088,spillage
WS0020313,OUT013,2025-01-09,ING022,0.149,expired
WS0020314,OUT015,2026-06-15,ING002,0.014,overproduction
WS0020315,OUT008,2025-05-18,ING017,0.003,overproduction
WS0020316,OUT008,2026-02-27,ING015,0.003,expired
WS0020317,OUT008,2023-12-18,ING030,0.006,overproduction
WS0020318,OUT008,2024-10-19,ING002,0.007,spillage
WS0020319,OUT009,2024-04-29,ING003,0.342,overproduction
WS0020320,OUT012,2025-09-23,ING006,0.032,spillage
WS0020321,OUT014,2024-04-14,ING018,0.014,expired
WS0020322,OUT004,2025-11-23,ING012,0.003,expired
WS0020323,OUT012,2024-08-30,ING022,0.152,overproduction
WS0020324,OUT014,2024-07-06,ING024,0.119,expired
WS0020325,OUT010,2024-06-18,ING017,0.002,expired
WS0020326,OUT010,2024-11-25,ING025,0.039,overproduction
WS0020327,OUT006,2026-03-06,ING007,0.018,spillage
WS0020328,OUT012,2023-07-31,ING019,0.02,spillage
WS0020329,OUT010,2024-05-23,ING007,0.003,expired
WS0020330,OUT013,2024-10-11,ING011,0.059,overproduction
WS0020331,OUT011,2024-06-28,ING011,0.003,overproduction
WS0020332,OUT009,2024-01-27,ING015,0.009,overproduction
WS0020333,OUT001,2024-07-30,ING029,0.036,overproduction
WS0020334,OUT002,2023-09-04,ING012,0.01,overproduction
WS0020335,OUT005,2026-05-16,ING006,0.233,overproduction
WS0020336,OUT016,2025-05-21,ING013,0.018,expired
WS0020337,OUT002,2025-02-25,ING022,0.17,spillage
WS0020338,OUT007,2024-03-26,ING022,0.311,overproduction
WS0020339,OUT008,2025-10-02,ING024,0.041,expired
WS0020340,OUT002,2024-10-21,ING014,0.016,expired
WS0020341,OUT012,2023-10-11,ING001,0.028,overproduction
WS0020342,OUT004,2026-01-06,ING009,0.059,expired
WS0020343,OUT003,2023-10-16,ING026,0.011,spillage
WS0020344,OUT004,2024-05-22,ING012,0.004,overproduction
WS0020345,OUT010,2025-10-13,ING025,0.021,overproduction
WS0020346,OUT010,2026-01-08,ING025,0.039,overproduction
WS0020347,OUT012,2025-11-06,ING029,0.02,spillage
WS0020348,OUT013,2025-04-18,ING022,0.117,overproduction
WS0020349,OUT004,2024-10-15,ING019,0.017,expired
WS0020350,OUT013,2023-08-11,ING029,0.016,overproduction
WS0020351,OUT013,2023-08-28,ING002,0.013,overproduction
WS0020352,OUT012,2024-04-16,ING002,0.032,overproduction
WS0020353,OUT013,2023-11-19,ING028,0.071,overproduction
WS0020354,OUT006,2023-11-06,ING016,0.022,overproduction
WS0020355,OUT013,2025-04-18,ING014,0.04,expired
WS0020356,OUT001,2026-06-04,ING008,0.022,overproduction
WS0020357,OUT008,2025-11-30,ING020,0.003,spillage
WS0020358,OUT013,2026-03-13,ING024,0.206,overproduction
WS0020359,OUT013,2024-06-09,ING017,0.006,overproduction
WS0020360,OUT001,2023-08-23,ING016,0.065,expired
WS0020361,OUT016,2023-08-26,ING029,0.003,overproduction
WS0020362,OUT005,2025-03-21,ING015,0.016,overproduction
WS0020363,OUT011,2025-02-26,ING025,0.013,expired
WS0020364,OUT010,2024-12-03,ING003,0.039,spillage
WS0020365,OUT001,2026-02-25,ING021,0.005,overproduction
WS0020366,OUT006,2026-02-05,ING026,0.058,overproduction
WS0020367,OUT012,2025-08-16,ING013,0.067,overproduction
WS0020368,OUT016,2024-06-08,ING027,0.105,spillage
WS0020369,OUT004,2025-01-29,ING016,0.004,overproduction
WS0020370,OUT005,2025-01-15,ING022,0.278,overproduction
WS0020371,OUT005,2025-07-20,ING027,0.204,overproduction
WS0020372,OUT005,2024-01-18,ING029,0.066,overproduction
WS0020373,OUT007,2024-11-15,ING020,0.028,spillage
WS0020374,OUT004,2025-10-08,ING027,0.057,overproduction
WS0020375,OUT015,2023-08-05,ING013,0.028,overproduction
WS0020376,OUT013,2024-12-10,ING024,0.232,overproduction
WS0020377,OUT009,2024-12-15,ING013,0.017,expired
WS0020378,OUT004,2025-02-10,ING025,0.096,overproduction
WS0020379,OUT001,2024-05-08,ING004,0.089,overproduction
WS0020380,OUT006,2024-04-25,ING028,0.026,expired
WS0020381,OUT009,2026-02-19,ING006,0.054,expired
WS0020382,OUT007,2025-06-27,ING012,0.075,spillage
WS0020383,OUT005,2026-04-08,ING022,0.191,expired
WS0020384,OUT011,2024-12-19,ING016,0.006,overproduction
WS0020385,OUT013,2023-11-12,ING013,0.021,overproduction
WS0020386,OUT001,2023-10-11,ING007,0.083,overproduction
WS0020387,OUT012,2026-05-14,ING010,0.053,overproduction
WS0020388,OUT015,2023-07-14,ING017,0.002,expired
WS0020389,OUT010,2024-08-21,ING017,0.001,overproduction
WS0020390,OUT001,2026-06-22,ING001,0.335,expired
WS0020391,OUT016,2026-06-09,ING025,0.022,expired
WS0020392,OUT001,2026-01-15,ING009,0.265,expired
WS0020393,OUT016,2024-07-26,ING011,0.009,overproduction
WS0020394,OUT004,2024-04-10,ING028,0.009,spillage
WS0020395,OUT001,2024-12-09,ING027,0.125,spillage
WS0020396,OUT010,2024-09-28,ING024,0.03,expired
WS0020397,OUT004,2023-09-08,ING027,0.055,spillage
WS0020398,OUT013,2025-03-08,ING027,0.911,overproduction
WS0020399,OUT007,2025-03-24,ING010,0.057,overproduction
WS0020400,OUT003,2026-01-15,ING010,0.039,expired
WS0020401,OUT003,2025-07-09,ING029,0.012,overproduction
WS0020402,OUT002,2023-07-31,ING007,0.004,overproduction
WS0020403,OUT003,2026-02-07,ING015,0.013,overproduction
WS0020404,OUT014,2026-04-08,ING013,0.01,overproduction
WS0020405,OUT011,2025-03-19,ING003,0.039,expired
WS0020406,OUT002,2025-01-21,ING024,0.179,overproduction
WS0020407,OUT013,2025-10-27,ING016,0.006,overproduction
WS0020408,OUT008,2024-01-29,ING014,0.005,overproduction
WS0020409,OUT003,2023-07-24,ING009,0.013,overproduction
WS0020410,OUT003,2025-09-19,ING030,0.007,expired
WS0020411,OUT002,2024-05-05,ING019,0.064,expired
WS0020412,OUT009,2025-04-24,ING010,0.027,expired
WS0020413,OUT006,2025-01-11,ING019,0.412,overproduction
WS0020414,OUT009,2025-01-22,ING024,0.093,spillage
WS0020415,OUT007,2025-03-12,ING028,0.05,spillage
WS0020416,OUT001,2024-09-19,ING019,0.149,overproduction
WS0020417,OUT003,2024-12-25,ING015,0.008,overproduction
WS0020418,OUT010,2024-01-04,ING002,0.007,overproduction
WS0020419,OUT013,2024-10-31,ING014,0.025,expired
WS0020420,OUT011,2023-10-07,ING008,0.002,overproduction
WS0020421,OUT012,2025-02-21,ING006,0.127,expired
WS0020422,OUT014,2023-07-01,ING012,0.008,spillage
WS0020423,OUT003,2024-09-16,ING013,0.016,expired
WS0020424,OUT007,2024-08-13,ING012,0.056,overproduction
WS0020425,OUT001,2023-08-22,ING015,0.023,expired
WS0020426,OUT015,2024-02-07,ING024,0.096,expired
WS0020427,OUT004,2026-01-06,ING003,0.107,overproduction
WS0020428,OUT016,2024-03-05,ING007,0.003,spillage
WS0020429,OUT001,2025-06-21,ING014,0.149,spillage
WS0020430,OUT013,2023-12-07,ING022,0.245,expired
WS0020431,OUT005,2026-01-10,ING010,0.106,expired
WS0020432,OUT005,2024-04-22,ING019,0.121,spillage
WS0020433,OUT017,2026-02-06,ING003,0.045,expired
WS0020434,OUT007,2024-09-24,ING028,0.084,spillage
WS0020435,OUT005,2025-05-14,ING013,0.042,overproduction
WS0020436,OUT014,2026-05-14,ING008,0.005,expired
WS0020437,OUT011,2025-05-08,ING012,0.004,spillage
WS0020438,OUT008,2024-12-23,ING017,0.004,overproduction
WS0020439,OUT004,2024-11-13,ING002,0.019,overproduction
WS0020440,OUT012,2026-05-29,ING020,0.02,expired
WS0020441,OUT017,2024-02-13,ING010,0.023,expired
WS0020442,OUT002,2025-04-06,ING030,0.006,overproduction
WS0020443,OUT005,2026-03-27,ING013,0.118,expired
WS0020444,OUT011,2025-12-26,ING006,0.001,spillage
WS0020445,OUT009,2025-08-11,ING009,0.075,overproduction
WS0020446,OUT002,2024-08-20,ING024,0.099,overproduction
WS0020447,OUT003,2026-03-09,ING014,0.032,overproduction
WS0020448,OUT011,2024-05-13,ING016,0.002,overproduction
WS0020449,OUT009,2024-03-31,ING004,0.018,expired
WS0020450,OUT003,2024-11-04,ING016,0.004,expired
WS0020451,OUT017,2026-05-06,ING028,0.015,spillage
WS0020452,OUT007,2025-05-11,ING024,0.132,expired
WS0020453,OUT017,2024-01-27,ING021,0.003,overproduction
WS0020454,OUT011,2024-12-19,ING030,0.003,expired
WS0020455,OUT008,2025-08-06,ING018,0.045,overproduction
WS0020456,OUT012,2026-01-10,ING011,0.126,expired
WS0020457,OUT001,2025-07-24,ING001,0.183,overproduction
WS0020458,OUT015,2026-01-18,ING022,0.035,overproduction
WS0020459,OUT013,2023-12-07,ING024,0.053,spillage
WS0020460,OUT009,2024-06-15,ING017,0.002,expired
WS0020461,OUT003,2024-07-21,ING020,0.021,spillage
WS0020462,OUT006,2026-06-04,ING006,0.01,spillage
WS0020463,OUT015,2023-09-25,ING016,0.012,expired
WS0020464,OUT006,2024-02-18,ING025,0.104,overproduction
WS0020465,OUT011,2025-04-12,ING003,0.028,overproduction
WS0020466,OUT010,2024-08-10,ING016,0.009,overproduction
WS0020467,OUT012,2025-12-28,ING015,0.017,overproduction
WS0020468,OUT005,2026-05-28,ING010,0.061,spillage
WS0020469,OUT010,2023-08-17,ING012,0.004,expired
WS0020470,OUT009,2026-05-07,ING019,0.021,spillage
WS0020471,OUT008,2023-08-18,ING019,0.022,spillage
WS0020472,OUT010,2024-09-23,ING023,0.034,overproduction
WS0020473,OUT006,2023-09-19,ING024,0.33,overproduction
WS0020474,OUT006,2025-09-24,ING012,0.039,overproduction
WS0020475,OUT012,2024-02-16,ING010,0.032,expired
WS0020476,OUT006,2024-03-23,ING013,0.06,overproduction
WS0020477,OUT014,2024-06-25,ING007,0.003,overproduction
WS0020478,OUT001,2026-01-25,ING005,0.113,spillage
WS0020479,OUT001,2025-10-29,ING009,0.196,expired
WS0020480,OUT006,2023-11-23,ING027,0.424,expired
WS0020481,OUT002,2025-11-29,ING017,0.009,overproduction
WS0020482,OUT011,2026-04-28,ING013,0.016,expired
WS0020483,OUT014,2024-01-18,ING002,0.018,spillage
WS0020484,OUT005,2025-06-14,ING015,0.023,expired
WS0020485,OUT016,2026-04-09,ING024,0.076,overproduction
WS0020486,OUT012,2023-09-07,ING006,0.051,expired
WS0020487,OUT012,2025-05-02,ING002,0.025,expired
WS0020488,OUT002,2026-02-01,ING006,0.001,spillage
WS0020489,OUT003,2024-06-02,ING002,0.034,overproduction
WS0020490,OUT006,2024-05-24,ING012,0.085,expired
WS0020491,OUT013,2026-03-14,ING020,0.016,overproduction
WS0020492,OUT015,2024-09-14,ING004,0.021,overproduction
WS0020493,OUT010,2024-01-04,ING018,0.002,spillage
WS0020494,OUT001,2024-10-19,ING002,0.071,overproduction
WS0020495,OUT001,2025-02-15,ING006,0.059,overproduction
WS0020496,OUT012,2026-04-17,ING024,0.087,expired
WS0020497,OUT001,2025-10-07,ING016,0.034,expired
WS0020498,OUT014,2023-11-09,ING005,0.008,overproduction
WS0020499,OUT009,2024-09-07,ING016,0.016,expired
WS0020500,OUT005,2023-11-13,ING028,0.057,expired
WS0020501,OUT014,2025-08-30,ING006,0.002,spillage
WS0020502,OUT002,2024-08-24,ING017,0.004,overproduction
WS0020503,OUT009,2024-07-05,ING002,0.077,overproduction
WS0020504,OUT017,2023-08-07,ING009,0.01,expired
WS0020505,OUT012,2025-11-02,ING010,0.105,spillage
WS0020506,OUT006,2024-04-09,ING027,0.431,overproduction
WS0020507,OUT010,2024-12-09,ING018,0.038,expired
WS0020508,OUT009,2026-01-15,ING026,0.031,overproduction
WS0020509,OUT001,2024-08-23,ING007,0.119,expired
WS0020510,OUT001,2025-12-18,ING015,0.032,overproduction
WS0020511,OUT008,2024-10-26,ING009,0.019,spillage
WS0020512,OUT014,2025-11-01,ING025,0.044,overproduction
WS0020513,OUT013,2023-11-04,ING013,0.005,spillage
WS0020514,OUT005,2026-05-12,ING021,0.005,spillage
WS0020515,OUT001,2025-08-06,ING006,0.213,overproduction
WS0020516,OUT004,2025-08-23,ING008,0.003,overproduction
WS0020517,OUT003,2023-07-19,ING009,0.027,expired
WS0020518,OUT012,2023-08-04,ING011,0.125,overproduction
WS0020519,OUT011,2024-11-08,ING015,0.005,expired
WS0020520,OUT002,2023-10-09,ING024,0.016,overproduction
WS0020521,OUT013,2025-02-25,ING003,0.015,overproduction
WS0020522,OUT005,2026-02-05,ING006,0.147,spillage
WS0020523,OUT010,2026-06-20,ING018,0.055,expired
WS0020524,OUT016,2025-05-04,ING026,0.009,spillage
WS0020525,OUT012,2025-01-12,ING001,0.165,overproduction
WS0020526,OUT008,2025-04-30,ING022,0.059,spillage
WS0020527,OUT013,2025-01-13,ING025,0.147,expired
WS0020528,OUT015,2026-01-12,ING016,0.012,overproduction
WS0020529,OUT017,2023-12-22,ING020,0.004,overproduction
WS0020530,OUT012,2023-11-30,ING027,0.119,overproduction
WS0020531,OUT002,2025-06-21,ING007,0.012,expired
WS0020532,OUT013,2024-01-28,ING017,0.005,overproduction
WS0020533,OUT002,2023-09-01,ING013,0.035,expired
WS0020534,OUT001,2026-06-09,ING026,0.012,overproduction
WS0020535,OUT005,2026-03-24,ING008,0.023,overproduction
WS0020536,OUT015,2025-11-30,ING006,0.073,expired
WS0020537,OUT004,2024-03-08,ING010,0.011,overproduction
WS0020538,OUT009,2026-03-07,ING029,0.029,overproduction
WS0020539,OUT013,2026-05-21,ING016,0.011,expired
WS0020540,OUT011,2025-01-21,ING006,0.007,overproduction
WS0020541,OUT017,2023-09-11,ING008,0.005,overproduction
WS0020542,OUT009,2024-09-23,ING008,0.007,expired
WS0020543,OUT006,2025-08-16,ING014,0.067,overproduction
WS0020544,OUT002,2025-03-24,ING006,0.014,overproduction
WS0020545,OUT016,2026-06-02,ING022,0.043,expired
WS0020546,OUT006,2026-01-28,ING015,0.033,overproduction
WS0020547,OUT015,2024-02-16,ING027,0.03,overproduction
WS0020548,OUT006,2025-11-23,ING015,0.057,expired
WS0020549,OUT012,2025-03-07,ING004,0.013,expired
WS0020550,OUT010,2024-04-21,ING030,0.006,overproduction
WS0020551,OUT006,2025-03-18,ING023,0.216,overproduction
WS0020552,OUT015,2025-02-10,ING013,0.042,overproduction
WS0020553,OUT005,2024-08-13,ING015,0.018,expired
WS0020554,OUT006,2026-06-02,ING011,0.062,overproduction
WS0020555,OUT004,2025-05-10,ING001,0.021,expired
WS0020556,OUT008,2023-09-03,ING002,0.016,overproduction
WS0020557,OUT001,2025-02-06,ING024,0.63,overproduction
WS0020558,OUT003,2025-04-25,ING028,0.117,spillage
WS0020559,OUT002,2024-12-07,ING028,0.06,overproduction
WS0020560,OUT003,2023-09-01,ING007,0.008,expired
WS0020561,OUT015,2026-03-15,ING005,0.063,expired
WS0020562,OUT001,2024-10-13,ING011,0.087,expired
WS0020563,OUT001,2025-08-30,ING006,0.215,overproduction
WS0020564,OUT009,2026-06-29,ING029,0.012,overproduction
WS0020565,OUT017,2026-03-10,ING002,0.005,overproduction
WS0020566,OUT003,2024-08-23,ING012,0.038,expired
WS0020567,OUT012,2025-06-22,ING019,0.04,expired
WS0020568,OUT010,2025-08-08,ING024,0.15,expired
WS0020569,OUT009,2024-02-27,ING003,0.127,overproduction
WS0020570,OUT010,2024-09-02,ING030,0.001,overproduction
WS0020571,OUT009,2025-11-22,ING010,0.05,spillage
WS0020572,OUT003,2025-09-08,ING007,0.017,spillage
WS0020573,OUT016,2025-08-09,ING024,0.181,overproduction
WS0020574,OUT012,2023-10-29,ING006,0.043,expired
WS0020575,OUT006,2024-08-23,ING006,0.005,expired
WS0020576,OUT010,2025-07-07,ING020,0.006,expired
WS0020577,OUT009,2024-07-08,ING027,0.063,expired
WS0020578,OUT003,2025-02-21,ING002,0.018,expired
WS0020579,OUT004,2025-07-18,ING024,0.037,expired
WS0020580,OUT002,2025-11-26,ING013,0.014,expired
WS0020581,OUT007,2026-02-27,ING025,0.148,overproduction
WS0020582,OUT008,2025-06-12,ING029,0.008,spillage
WS0020583,OUT004,2026-05-23,ING009,0.025,overproduction
WS0020584,OUT005,2024-02-02,ING001,0.25,overproduction
WS0020585,OUT012,2024-05-29,ING028,0.033,expired
WS0020586,OUT003,2024-02-04,ING018,0.076,overproduction
WS0020587,OUT005,2023-08-03,ING014,0.034,expired
WS0020588,OUT003,2026-01-15,ING012,0.034,spillage
WS0020589,OUT005,2026-01-09,ING002,0.089,overproduction
WS0020590,OUT003,2023-11-18,ING018,0.088,spillage
WS0020591,OUT004,2026-04-12,ING020,0.004,expired
WS0020592,OUT007,2024-03-27,ING017,0.005,overproduction
WS0020593,OUT015,2026-04-29,ING029,0.014,spillage
WS0020594,OUT015,2025-12-06,ING016,0.016,expired
WS0020595,OUT006,2026-05-30,ING016,0.014,overproduction
WS0020596,OUT007,2026-03-07,ING018,0.128,spillage
WS0020597,OUT014,2024-06-12,ING027,0.026,spillage
WS0020598,OUT009,2025-04-23,ING026,0.023,expired
WS0020599,OUT004,2023-09-12,ING009,0.019,overproduction
WS0020600,OUT015,2025-11-23,ING029,0.015,spillage
WS0020601,OUT006,2024-08-08,ING011,0.143,overproduction
WS0020602,OUT012,2023-09-13,ING006,0.08,overproduction
WS0020603,OUT017,2024-11-24,ING013,0.006,spillage
WS0020604,OUT016,2025-01-13,ING011,0.068,expired
WS0020605,OUT002,2026-05-02,ING020,0.009,spillage
WS0020606,OUT012,2025-04-23,ING029,0.015,spillage
WS0020607,OUT002,2025-11-23,ING025,0.044,spillage
WS0020608,OUT010,2024-09-24,ING017,0.002,overproduction
WS0020609,OUT009,2026-01-19,ING016,0.036,overproduction
WS0020610,OUT001,2024-08-17,ING029,0.037,overproduction
WS0020611,OUT005,2024-12-11,ING014,0.126,spillage
WS0020612,OUT014,2024-08-06,ING015,0.001,overproduction
WS0020613,OUT004,2025-10-23,ING029,0.005,expired
WS0020614,OUT009,2024-09-04,ING022,0.203,overproduction
WS0020615,OUT017,2024-08-09,ING010,0.009,overproduction
WS0020616,OUT001,2026-01-06,ING003,0.586,overproduction
WS0020617,OUT006,2025-11-25,ING019,0.149,overproduction
WS0020618,OUT006,2025-07-31,ING014,0.085,overproduction
WS0020619,OUT011,2025-11-22,ING022,0.061,spillage
WS0020620,OUT013,2023-10-15,ING018,0.042,expired
WS0020621,OUT003,2025-02-12,ING002,0.02,expired
WS0020622,OUT013,2026-05-26,ING018,0.125,expired
WS0020623,OUT015,2026-06-24,ING005,0.021,overproduction
WS0020624,OUT004,2025-02-06,ING009,0.005,overproduction
WS0020625,OUT001,2024-06-21,ING021,0.016,expired
WS0020626,OUT005,2023-08-03,ING013,0.139,overproduction
WS0020627,OUT003,2025-08-19,ING026,0.014,expired
WS0020628,OUT015,2024-06-22,ING002,0.035,expired
WS0020629,OUT013,2026-06-08,ING018,0.062,expired
WS0020630,OUT010,2024-06-18,ING015,0.002,expired
WS0020631,OUT010,2025-01-07,ING010,0.008,overproduction
WS0020632,OUT010,2025-07-13,ING028,0.038,overproduction
WS0020633,OUT001,2024-01-01,ING001,0.244,overproduction
WS0020634,OUT013,2023-11-04,ING009,0.052,expired
WS0020635,OUT015,2026-03-30,ING014,0.013,expired
WS0020636,OUT002,2025-10-09,ING026,0.039,overproduction
WS0020637,OUT013,2025-03-15,ING016,0.006,overproduction
WS0020638,OUT008,2024-11-28,ING018,0.008,overproduction
WS0020639,OUT004,2025-11-06,ING009,0.034,spillage
WS0020640,OUT008,2024-01-17,ING010,0.027,overproduction
WS0020641,OUT008,2024-06-18,ING014,0.006,spillage
WS0020642,OUT004,2024-07-23,ING006,0.01,overproduction
WS0020643,OUT004,2026-03-27,ING030,0.005,overproduction
WS0020644,OUT012,2026-03-16,ING024,0.084,expired
WS0020645,OUT013,2025-06-05,ING030,0.001,overproduction
WS0020646,OUT002,2025-09-09,ING002,0.017,overproduction
